"product_name","product_link","category_name","category_url"
"Yamaha L85 Keyboard Stand","https://www.kosmic.com.au/yamaha-l85-keyboard-stand","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha MOX6 Synthesizer","https://www.kosmic.com.au/yamaha-mox6-synthesizer","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha MOX8 Synthesizer","https://www.kosmic.com.au/yamaha-mox8-synthesizer","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha MX49 Synthesizer","https://www.kosmic.com.au/yamaha-mx49-synthesizer","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha MX61 Synthesizer","https://www.kosmic.com.au/yamaha-mx61-synthesizer","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha NP-11 61-Note Portable Keyboard   ","https://www.kosmic.com.au/yamaha-np-11-61-note-portable-keyboard","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha NP-V60 Digital Piano","https://www.kosmic.com.au/yamaha-np-v60-digital-piano","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha NP12 Piano","https://www.kosmic.com.au/yamaha-np12-piano","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha NP32 Piano","https://www.kosmic.com.au/yamaha-np32-piano","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha P115 Digital Piano Black","https://www.kosmic.com.au/yamaha-p115-digital-piano-black","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha P115 Digital Piano White","https://www.kosmic.com.au/yamaha-p115-digital-piano-white","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha P45 Digital Piano Black","https://www.kosmic.com.au/yamaha-p45-digital-piano-black","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha Piaggero NP-31 76-Key Portable Keyboard","https://www.kosmic.com.au/yamaha-piaggero-np-31-76-key-portable-keyboard","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha Powermaster 12V 1Amp Power Supply","https://www.kosmic.com.au/yamaha-powermaster-12v-1amp-power-supply","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha PSR-EW400 arranger Keyboard","https://www.kosmic.com.au/yamaha-psr-ew400-arranger-keyboard","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha PSRE253 Keyboard","https://www.kosmic.com.au/yamaha-psre253-keyboard","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha PSRE353 Arranger Keyboard","https://www.kosmic.com.au/yamaha-psre353-arranger-keyboard","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha PSRE453 Keyboard","https://www.kosmic.com.au/yamaha-psre453-keyboard","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha PSRS970 Arranger Workstation","https://www.kosmic.com.au/yamaha-psrs970-arranger-workstation","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha Reface CP Electric Piano","https://www.kosmic.com.au/yamaha-reface-cp-electric-piano","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha Reface CS Synth","https://www.kosmic.com.au/yamaha-reface-cs-synth","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha YDP-143 Digital Piano","https://www.kosmic.com.au/yamaha-ydp-143-digital-piano","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha YDP-163 Digital Piano","https://www.kosmic.com.au/yamaha-ydp-163-digital-piano","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Yamaha YDPS52B Digital Piano Black","https://www.kosmic.com.au/yamaha-ydps52b-digital-piano-black","Keyboards at Kosmic Online and Instore - Perth's Digital Piano and Portable Keyboard Specialists. ","https://www.kosmic.com.au/guitar/"
"Hearos High Fidelity Ear Plugs","https://www.kosmic.com.au/hearos-high-fidelity-ear-plugs","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"DSL 2.5"" Leather Guitar Strap Padded Garment Black/Black       ","https://www.kosmic.com.au/dsl-2.5-leather-guitar-strap-padded-garment-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Kosmic Sound $50 Gift Voucher","https://www.kosmic.com.au/kosmic-sound-50-gift-voucher","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Peavey MAX 115 300w 1x15"" Bass Amplifier Combo","https://www.kosmic.com.au/peavey-max-115-300w-1x15-bass-amplifier-combo","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Planet Waves Shine Spray Cleaner & Maintainer","https://www.kosmic.com.au/planet-waves-shine-spray-cleaner-maintainer","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Agro Overdrive Bass Effects Pedal","https://www.kosmic.com.au/aguilar-agro-overdrive-bass-effects-pedal","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar DB 112 1x12"" Bass Cabinet Classic Black","https://www.kosmic.com.au/aguilar-db-112-1x12-bass-cabinet-classic-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar DB 212 2x12"" Bass Cabinet Classic Black ","https://www.kosmic.com.au/aguilar-db-212-2x12-bass-cabinet-classic-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar DB 410 4x10"" Bass Cabinet Classic Black ","https://www.kosmic.com.au/aguilar-db-410-4x10-bass-cabinet-classic-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar DB 751 Bass Amplifier Head","https://www.kosmic.com.au/aguilar-db-751-bass-amplifier-head","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Filter Twin Dual Envelope Filter","https://www.kosmic.com.au/aguilar-filter-twin-dual-envelope-filter","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Octamizer Analogue Octave Pedal          ","https://www.kosmic.com.au/aguilar-octamizer-analogue-octave-pedal","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Padded Carry Bag for Tone Hammer 350","https://www.kosmic.com.au/aguilar-padded-carry-bag-for-tone-hammer-350","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Padded Carry Bag for Tone Hammer 500 ","https://www.kosmic.com.au/aguilar-padded-carry-bag-for-tone-hammer-500","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Padded Cover for SL 112 Super Light 1x12"" Bass Speaker Cabinet","https://www.kosmic.com.au/aguilar-padded-cover-for-sl-112-super-light-1x12-b","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar SL 112 Super Light 1x12"" Bass Guitar Speaker Cabinet Black","https://www.kosmic.com.au/aguilar-sl-112-super-light-1x12-bass-guitar-speake","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar TLC Compressor Compression Pedal","https://www.kosmic.com.au/aguilar-tlc-compressor-compression-pedal","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Tone Hammer 350 Super Light Bass Amplifier Head       ","https://www.kosmic.com.au/aguilar-tone-hammer-350-super-light-bass-amplifier","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Tone Hammer 500 Super Light Bass Amplifier Head","https://www.kosmic.com.au/aguilar-tone-hammer-500-super-light-bass-amplifier","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Aguilar Tone Hammer Preamp/Direct Box","https://www.kosmic.com.au/aguilar-tone-hammer-preamp-direct-box","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ampeg BA108 25w Bass Combo","https://www.kosmic.com.au/ampeg-ba108-25w-bass-combo","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ampeg BA110 35w Bass Combo","https://www.kosmic.com.au/ampeg-ba110-35w-bass-combo","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ampeg BA115 100w Bass Combo","https://www.kosmic.com.au/ampeg-ba115-100w-bass-combo","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ampeg SVT-810E/AV Bass Cabinet Speaker Cover","https://www.kosmic.com.au/ampeg-svt-810e-av-bass-cabinet-speaker-cover","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss BC1X Bass Compressor Pedal","https://www.kosmic.com.au/boss-bc1x-bass-compressor-pedal","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss CEB3 Bass Chorus","https://www.kosmic.com.au/boss-ceb3-bass-chorus","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss GEB-7 Bass Equalizer Pedal","https://www.kosmic.com.au/boss-geb-7-bass-equalizer-pedal","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss LMB3 Bass Limiter/Enhancer","https://www.kosmic.com.au/boss-lmb3-bass-limiter-enhancer","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss ME20B Bass Effects","https://www.kosmic.com.au/boss-me20b-bass-effects","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss ODB3 Bass Overdrive","https://www.kosmic.com.au/boss-odb3-bass-overdrive","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Boss SYB-5 Bass Synth Pedal","https://www.kosmic.com.au/boss-syb-5-bass-synth-pedal","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Bugera Compact Lightweight 300-Watt 2 x 10 Bass Cabinet","https://www.kosmic.com.au/bugera-compact-lightweight-300-watt-2-x-10-bass-ca","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Bugera Compact Lightweight 300W 1x15 Bass Cabinet","https://www.kosmic.com.au/bugera-compact-lightweight-300w-1x15-bass-cabinet","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Bugera VEYRON MOSFET BV1001M Bass Head","https://www.kosmic.com.au/bugera-veyron-mosfet-bv1001m-bass-head","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Bugera VEYRON Tube BV1001T Bass Head","https://www.kosmic.com.au/bugera-veyron-tube-bv1001t-bass-head","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario ECB84 Bass Chromies 40-100 Long Scale","https://www.kosmic.com.au/daddario-ecb84-bass-chromies-40-100-long-scale","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL160 50-105 Bass Strings","https://www.kosmic.com.au/daddario-exl160-50-105-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL160-5 Bass Strings 50-135","https://www.kosmic.com.au/daddario-exl160-5-bass-strings-50-135","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL160M Bass 50-105 Medium Scale","https://www.kosmic.com.au/daddario-exl160m-bass-50-105-medium-scale","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL160S Bass 50-105 Short Scale","https://www.kosmic.com.au/daddario-exl160s-bass-50-105-short-scale","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL165 Bass Strings 45-105","https://www.kosmic.com.au/daddario-exl165-bass-strings-45-105","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL170 Bass String 45/100","https://www.kosmic.com.au/daddario-exl170-bass-string-45-100","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL170-6 Nickel Wound 6-String Electric Bass Strings 32-130","https://www.kosmic.com.au/daddario-exl170-6-nickel-wound-6-string-electric-b","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL170-8 Nickel Wound 8-String Electric Bass Strings 45-80","https://www.kosmic.com.au/daddario-exl170-8-nickel-wound-8-string-electric-b","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL180 Bass 35-95 Long Scale","https://www.kosmic.com.au/daddario-exl180-bass-35-95-long-scale","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL220 Bass Strings 40-95","https://www.kosmic.com.au/daddario-exl220-bass-strings-40-95","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL220-5 Bass 40-125 Long Scale 5 String","https://www.kosmic.com.au/daddario-exl220-5-bass-40-125-long-scale-5-string","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL230 55-110 Long Scale Electric Bass Guitar Strings       ","https://www.kosmic.com.au/daddario-exl230-55-110-long-scale-electric-bass-gu","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D'Addario Long .130 Half Round Single Electric Bass String  ","https://www.kosmic.com.au/daddario-long-.130-half-round-single-electric-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"DiMarzio Split P Bass Pickup","https://www.kosmic.com.au/dimarzio-split-p-bass-pickup","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"DR Hi Beam Bass Strings Medium","https://www.kosmic.com.au/dr-hi-beam-bass-strings-medium","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"DSL 2.5"" Leather Guitar Strap Padded Garment Black/Red","https://www.kosmic.com.au/dsl-2.5-leather-guitar-strap-padded-garment-black~1718","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"DSL 2.5"" Leather Guitar Strap Round Pyramid Studs            ","https://www.kosmic.com.au/dsl-2.5-leather-guitar-strap-round-pyramid-studs","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"DSL 2.5″ Leather Guitar Strap Single Ply Black/Black","https://www.kosmic.com.au/dsl-2.5-leather-guitar-strap-single-ply-black-blac","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Dunlop ""Rob Trujillo"" 45-102 Bass Strings","https://www.kosmic.com.au/dunlop-rob-trujillo-45-102-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"D`Addario EXL170-5 Bass Strings 45-130","https://www.kosmic.com.au/d-addario-exl170-5-bass-strings-45-130","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Elixir Bass Nano Light 45-100","https://www.kosmic.com.au/elixir-bass-nano-light-45-100","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Elixir Nanoweb 45-105 Bass Strings","https://www.kosmic.com.au/elixir-nanoweb-45-105-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Elixir Single .125 Bass String","https://www.kosmic.com.au/elixir-single-.125-bass-string","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"EMG 35DC Extended Series Bass Pickup","https://www.kosmic.com.au/emg-35dc-extended-series-bass-pickup","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"EMG 40DC Extended Series Bass Pickup Set","https://www.kosmic.com.au/emg-40dc-extended-series-bass-pickup-set","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Extra Slinky Nickel Wound Bass Strings","https://www.kosmic.com.au/ernie-ball-extra-slinky-nickel-wound-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Hybrid Slinky 45-105 Bass Guitar Strings","https://www.kosmic.com.au/ernie-ball-hybrid-slinky-45-105-bass-guitar-string","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Hybrid Slinky Cobalt 45-105 Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-hybrid-slinky-cobalt-45-105-electric-ba","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Hybrid Super Long Scale 45-105 Bass Strings","https://www.kosmic.com.au/ernie-ball-hybrid-super-long-scale-45-105-bass-str","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Logo Cap Extra Large         ","https://www.kosmic.com.au/ernie-ball-logo-cap-extra-large","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Long Scale 32-130 6-String Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-long-scale-32-130-6-string-electric-bas","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Mason Flexfit Cap Extra Large        ","https://www.kosmic.com.au/ernie-ball-mason-flexfit-cap-extra-large","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Musician's Tool Kit","https://www.kosmic.com.au/ernie-ball-musicians-tool-kit","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Musicman Ray 34 Electric Bass Guitar Translucent White Blonde","https://www.kosmic.com.au/ernie-ball-musicman-ray-34-electric-bass-guitar-tr","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Power Slinky 55-110 Bass Guitar Strings","https://www.kosmic.com.au/ernie-ball-power-slinky-55-110-bass-guitar-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Power Slinky Cobalt 55-110 Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-power-slinky-cobalt-55-110-electric-bas","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Regular Slinky 50-105 Bass Guitar Strings","https://www.kosmic.com.au/ernie-ball-regular-slinky-50-105-bass-guitar-strin","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Regular Slinky Bass 5 Bass Strings","https://www.kosmic.com.au/ernie-ball-regular-slinky-bass-5-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Regular Slinky Cobalt 45-130 5-String Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-regular-slinky-cobalt-45-130-5-string-e","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Regular Slinky Cobalt 50-105 Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-regular-slinky-cobalt-50-105-electric-b","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Super Long Scale 45-130 5-String Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-super-long-scale-45-130-5-string-electr","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Super Slinky Bass Strings 45-100","https://www.kosmic.com.au/ernie-ball-super-slinky-bass-strings-45-100","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ernie Ball Super Slinky Cobalt 45-100 Electric Bass Strings","https://www.kosmic.com.au/ernie-ball-super-slinky-cobalt-45-100-electric-bas","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender 8060 Acoustic Bass Strings Long Scale","https://www.kosmic.com.au/fender-8060-acoustic-bass-strings-long-scale","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender 9050L Stainless Steel Flatwound 45-100 Long Scale Electric Bass Strings","https://www.kosmic.com.au/fender-9050l-stainless-steel-flatwound-45-100-long","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender 9050ML Stainless Steel Flatwound 50-100 Long Scale Electric Bass Strings","https://www.kosmic.com.au/fender-9050ml-stainless-steel-flatwound-50-100-lon","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender American Deluxe Dimension Bass IV Natural      ","https://www.kosmic.com.au/fender-american-deluxe-dimension-bass-iv-natural","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender CB-100CE Acoustic Bass","https://www.kosmic.com.au/fender-cb-100ce-acoustic-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Custom Shop Cable 10' Right-Angled Black Tweed","https://www.kosmic.com.au/fender-custom-shop-cable-10-right-angled-black-twe","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
