"product_name","product_link","category_link"
"Planet Waves Cotton Guitar Strap, Black","https://www.ghmusic.com.au/planet-waves-cotton-guitar-strap-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Cotton Guitar Strap, Brown","https://www.ghmusic.com.au/planet-waves-cotton-guitar-strap-brown.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Hold 'em","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-hold-em.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Cross","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-cross.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Barbed Wire","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-barbed-wire.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Black/Gray Tattoo","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-black-gray-tattoo.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Dragon","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-dragon.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Black/Pink Checker Pattern ","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-black-pink-checker-pattern.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Caution","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-caution.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Purple & Green Lizards","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-purple-green-lizards.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woven Guitar Strap, Leopard","https://www.ghmusic.com.au/planet-waves-woven-guitar-strap-leopard.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario 2"" Polyester Large Skull Design Strap","https://www.ghmusic.com.au/d-addario-2-polyester-large-skull-design-strap.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario 2"" Polyester Sun Design Strap","https://www.ghmusic.com.au/d-addario-2-polyester-sun-design-strap.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario 2"" Tubular Webbing w/ Red Jaquard Design Guitar Strap ","https://www.ghmusic.com.au/d-addario-2-tubular-webbing-w-red-jaquard-design-guitar-strap.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario 2"" Tubular Webbing w/ Grey Jaquard Design Guitar Strap ","https://www.ghmusic.com.au/d-addario-2-tubular-webbing-w-grey-jaquard-design-guitar-strap.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Guitar Strap, Skull n' Bones","https://www.ghmusic.com.au/planet-waves-joe-satriani-guitar-strap-skull-n-bones.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Guitar Strap, Up in Flames","https://www.ghmusic.com.au/planet-waves-joe-satriani-guitar-strap-up-in-flames.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Guitar Strap, Silver Sketches","https://www.ghmusic.com.au/planet-waves-joe-satriani-guitar-strap-silver-sketches.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Guitar Strap, Spaceman","https://www.ghmusic.com.au/planet-waves-joe-satriani-guitar-strap-spaceman.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Guitar Strap, Drops","https://www.ghmusic.com.au/planet-waves-joe-satriani-guitar-strap-drops.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Guitar Strap, Ghost","https://www.ghmusic.com.au/planet-waves-joe-satriani-guitar-strap-ghost.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Lethal Threat Guitar Strap, Miss Skull","https://www.ghmusic.com.au/planet-waves-lethal-threat-guitar-strap-miss-skull.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Acoustic Quick Release Guitar Strap, Check Mate","https://www.ghmusic.com.au/planet-waves-acoustic-quick-release-guitar-strap-check-mate.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Acoustic Quick Release Guitar Strap, Sun","https://www.ghmusic.com.au/planet-waves-acoustic-quick-release-guitar-strap-sun.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Acoustic Quick Release Guitar Strap, Barbed Wire","https://www.ghmusic.com.au/planet-waves-acoustic-quick-release-guitar-strap-barbed-wire.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Tiki","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-tiki.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Barbed Wire","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-barbed-wire.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Stars & Stripes","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-stars-stripes.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Union Jack","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-union-jack.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Black Satin","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-black-satin.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Tweed","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-tweed.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Chopper","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-chopper.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Aloha","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-aloha.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Cranium","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-cranium.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Guitar Strap, Stained Glass","https://www.ghmusic.com.au/planet-waves-planet-lock-guitar-strap-stained-glass.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Joe Satriani Planet Lock Guitar Strap, Up In Flames","https://www.ghmusic.com.au/planet-waves-joe-satriani-planet-lock-guitar-strap-up-in-flames.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Planet Lock Leather Guitar Strap, Black","https://www.ghmusic.com.au/planet-waves-planet-lock-leather-guitar-strap-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario 2"" Polypropylene Strap w/ Stripe Jaquard - Green","https://www.ghmusic.com.au/d-addario-2-polypropylene-strap-w-stripe-jaquard-green.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario 2"" Polypropylene Strap w/ Stripe Jaquard - Blue","https://www.ghmusic.com.au/d-addario-2-polypropylene-strap-w-stripe-jaquard-blue.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woodstock Guitar Strap, Peace, Love, and Music","https://www.ghmusic.com.au/planet-waves-woodstock-guitar-strap-peace-love-and-music.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Woodstock Guitar Strap, 3 Days","https://www.ghmusic.com.au/planet-waves-woodstock-guitar-strap-3-days.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Duralin Precision Guitar Picks, Medium/Heavy, 100 pack","https://www.ghmusic.com.au/planet-waves-duralin-precision-guitar-picks-medium-heavy-100-pack.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Duralin Precision Guitar Picks, Super Light, 100 pack","https://www.ghmusic.com.au/planet-waves-duralin-precision-guitar-picks-super-light-100-pack.html","https://www.ghmusic.com.au/guitars?limit=all"
"DuraGrip, 25pk, Light by D'Addario","https://www.ghmusic.com.au/duragrip-25pk-light-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"DuraGrip, 10pk, Heavy by D'Addario","https://www.ghmusic.com.au/duragrip-10pk-heavy-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"DuraGrip, 10pk, Super Light by D'Addario","https://www.ghmusic.com.au/duragrip-10pk-super-light-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"DuraGrip, 100pk, Super Light by D'Addario","https://www.ghmusic.com.au/duragrip-100pk-super-light-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"DuraGrip, 100pk, Light/Medium by D'Addario","https://www.ghmusic.com.au/duragrip-100pk-light-medium-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"DuraGrip, 25pk, Light/Medium by D'Addario","https://www.ghmusic.com.au/duragrip-25pk-light-medium-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Bass Pro-Winder String Winder and Cutter","https://www.ghmusic.com.au/planet-waves-bass-pro-winder-string-winder-and-cutter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Acoustic Guitar Humidifier  ","https://www.ghmusic.com.au/planet-waves-acoustic-guitar-humidifier.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Grim Reaper","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-grim-reaper.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Ribbon Skull","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-ribbon-skull.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Reporting for Duty","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-reporting-for-duty.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Blue Flame Skull","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-blue-flame-skull.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Ax Clown","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-ax-clown.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Freedom Eagle","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-freedom-eagle.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Peace Tribal","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-peace-tribal.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Emo Girl Skull","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-emo-girl-skull.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Nose Art Babe","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-nose-art-babe.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Bullet Holes","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-bullet-holes.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Pray For Us","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-pray-for-us.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Tattoo, Flame 8 Ball","https://www.ghmusic.com.au/planet-waves-guitar-tattoo-flame-8-ball.html","https://www.ghmusic.com.au/guitars?limit=all"
"2.5"" Leather Guitar Strap,Racing Stripes - Black w/ Red Stripes by D'Addario","https://www.ghmusic.com.au/2-5-leather-guitar-strap-racing-stripes-black-w-red-stripes-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Leather Guitar Strap, Decorative Stitch, by D'Addario","https://www.ghmusic.com.au/leather-guitar-strap-decorative-stitch-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Hibiscus Guitar Strap, Blue - by D'Addario","https://www.ghmusic.com.au/hibiscus-guitar-strap-blue-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Ndebele Guitar Strap - by D'Addario","https://www.ghmusic.com.au/ndebele-guitar-strap-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Optical Art, Red Stripes - by D'Addario","https://www.ghmusic.com.au/optical-art-red-stripes-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Optical Art, White Stripes - by D'Addario","https://www.ghmusic.com.au/optical-art-white-stripes-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Strap, Camo - Brown, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-strap-camo-brown-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Strap, Camo - Blue, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-strap-camo-blue-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Strap, Mixed Symbols - Black & White, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-strap-mixed-symbols-black-white-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Strap, Tiki Totem Pole - Black & White, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-strap-tiki-totem-pole-black-white-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Straps, Sugar Skulls - Red, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-straps-sugar-skulls-red-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Strap, Sugar Skulls - Blue, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-strap-sugar-skulls-blue-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"2"" Woven Guitar Strap, Paisley - Blue, by D'Addario","https://www.ghmusic.com.au/2-woven-guitar-strap-paisley-blue-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Large Checkerboard - Black & White by D'Addario","https://www.ghmusic.com.au/large-checkerboard-black-white-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Polyester Guitar Strap, Graffiti Stars, by D'Addario","https://www.ghmusic.com.au/polyester-guitar-strap-graffiti-stars-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Polyester Guitar Strap, Graffiti Bolts, by D'Addario","https://www.ghmusic.com.au/polyester-guitar-strap-graffiti-bolts-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Polyester Guitar Strap, Latin Line Art, by D'Addario","https://www.ghmusic.com.au/polyester-guitar-strap-latin-line-art-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Polyester Guitar Strap, Blossom Tattoo Art, by D'Addario","https://www.ghmusic.com.au/polyester-guitar-strap-blossom-tattoo-art-by-d-addario.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Circuit Breaker Instrument Cable, 10 feet","https://www.ghmusic.com.au/planet-waves-circuit-breaker-instrument-cable-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Circuit Breaker Instrument Cable, 15 feet","https://www.ghmusic.com.au/planet-waves-circuit-breaker-instrument-cable-15-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Circuit Breaker Instrument Cable, Right-Angle, 10 feet","https://www.ghmusic.com.au/planet-waves-circuit-breaker-instrument-cable-right-angle-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Circuit Breaker Instrument Cable, Right Angle, 20 feet","https://www.ghmusic.com.au/planet-waves-circuit-breaker-instrument-cable-right-angle-20-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Auto-Trim Tuning Machines, 3 + 3 Setup, Gold","https://www.ghmusic.com.au/planet-waves-auto-trim-tuning-machines-3-3-setup-gold.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Auto-Trim Tuning Machines, 6 In-Line setup, Chrome","https://www.ghmusic.com.au/planet-waves-auto-trim-tuning-machines-6-in-line-setup-chrome.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Chrome-Plated Brass Guitar Slide, Large","https://www.ghmusic.com.au/planet-waves-chrome-plated-brass-guitar-slide-large.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Chrome-Plated Brass Guitar Slide, Medium","https://www.ghmusic.com.au/planet-waves-chrome-plated-brass-guitar-slide-medium.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Cable Cutter and Tester","https://www.ghmusic.com.au/planet-waves-cable-cutter-and-tester.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Classic Series Unbalanced Microphone Cable, XLR-to-1/4-inch, 25 feet","https://www.ghmusic.com.au/planet-waves-classic-series-unbalanced-microphone-cable-xlr-to-1-4-inch-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Classic Series Patch Cable, Right-Angle, 1 Foot","https://www.ghmusic.com.au/planet-waves-classic-series-patch-cable-right-angle-1-foot.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Classic Series Instrument Cable, Right Angle Plug , 20 feet","https://www.ghmusic.com.au/planet-waves-classic-series-instrument-cable-right-angle-plug-20-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Classic Series XLR Microphone Cable, 50 feet","https://www.ghmusic.com.au/planet-waves-classic-series-xlr-microphone-cable-50-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves NS Capo, Black","https://www.ghmusic.com.au/planet-waves-ns-capo-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Classic Series Speaker Cable, 5 feet","https://www.ghmusic.com.au/planet-waves-classic-series-speaker-cable-5-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Classic Series Speaker Cable, 10 feet","https://www.ghmusic.com.au/planet-waves-classic-series-speaker-cable-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Universal II Chromatic Tuner","https://www.ghmusic.com.au/planet-waves-universal-ii-chromatic-tuner.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NS Micro Clip-On Tuner, 2 pack","https://www.ghmusic.com.au/d-addario-ns-micro-clip-on-tuner-2-pack.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Modular Snake DB25 Core, 25 feet","https://www.ghmusic.com.au/planet-waves-modular-snake-db25-core-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Modular Snake DB25 Core, 50 feet","https://www.ghmusic.com.au/planet-waves-modular-snake-db25-core-50-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Dynaflex Gyro Hand Exerciser w/ Docking Station","https://www.ghmusic.com.au/planet-waves-dynaflex-gyro-hand-exerciser-w-docking-station.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Elastic Cable Ties, 10-pack","https://www.ghmusic.com.au/planet-waves-elastic-cable-ties-10-pack.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Elliptical End Pins, Gold","https://www.ghmusic.com.au/planet-waves-elliptical-end-pins-gold.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Comfort Fit Foam Ear Plugs, Pair","https://www.ghmusic.com.au/planet-waves-comfort-fit-foam-ear-plugs-pair.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Solid Brass End Pins - Chrome (Pair)","https://www.ghmusic.com.au/planet-waves-solid-brass-end-pins-chrome-pair.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Comfort Fit Foam Ear Plugs, 3 Pair","https://www.ghmusic.com.au/planet-waves-comfort-fit-foam-ear-plugs-3-pair.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Headphone Extension Cables, 20 feet","https://www.ghmusic.com.au/planet-waves-headphone-extension-cables-20-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Hydrate Fingerboard Conditioner","https://www.ghmusic.com.au/planet-waves-hydrate-fingerboard-conditioner.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Instrument Cable, 10 feet","https://www.ghmusic.com.au/planet-waves-custom-series-instrument-cable-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Instrument Cable, 15 feet","https://www.ghmusic.com.au/planet-waves-custom-series-instrument-cable-15-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Microphone Cable, XLR Female to 1/4 Inch, 10 feet","https://www.ghmusic.com.au/planet-waves-custom-series-microphone-cable-xlr-female-to-1-4-inch-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Microphone Cable, XLR Female to 1/4 Inch, 25 feet","https://www.ghmusic.com.au/planet-waves-custom-series-microphone-cable-xlr-female-to-1-4-inch-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Solderless Custom Cable Kit, 10 feet, 10 plugs","https://www.ghmusic.com.au/planet-waves-solderless-custom-cable-kit-10-feet-10-plugs.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Solderless Custom Cable Kit, 50 feet, 10 plugs","https://www.ghmusic.com.au/planet-waves-solderless-custom-cable-kit-50-feet-10-plugs.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Instrument Cable,  Right Angle, 20 feet","https://www.ghmusic.com.au/planet-waves-custom-series-instrument-cable-right-angle-20-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Instrument Cable, Stereo, 10 feet","https://www.ghmusic.com.au/planet-waves-custom-series-instrument-cable-stereo-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Gel Guitar Strap Shoulder Pad","https://www.ghmusic.com.au/planet-waves-gel-guitar-strap-shoulder-pad.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Glass Slide, Large","https://www.ghmusic.com.au/planet-waves-glass-slide-large.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Guitar Headstand","https://www.ghmusic.com.au/planet-waves-guitar-headstand.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Stereo Cable, 1/4 Inch to Dual Mono 1/4 Inch, 5 feet","https://www.ghmusic.com.au/planet-waves-custom-series-stereo-cable-1-4-inch-to-dual-mono-1-4-inch-5-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Bulk Instrument Cable, 25 feet","https://www.ghmusic.com.au/planet-waves-bulk-instrument-cable-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Bulk Instrument Cable, 250 feet","https://www.ghmusic.com.au/planet-waves-bulk-instrument-cable-250-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves LubriKit Friction Remover","https://www.ghmusic.com.au/planet-waves-lubrikit-friction-remover.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Pick Holder with LED Light","https://www.ghmusic.com.au/planet-waves-pick-holder-with-led-light.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series XLR  Microphone Cable, 10 feet","https://www.ghmusic.com.au/planet-waves-custom-series-xlr-microphone-cable-10-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series XLR  Microphone Cable, 25 feet","https://www.ghmusic.com.au/planet-waves-custom-series-xlr-microphone-cable-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Midi Cable, 20 feet","https://www.ghmusic.com.au/planet-waves-midi-cable-20-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Micro-Fiber Polish Cloth","https://www.ghmusic.com.au/planet-waves-micro-fiber-polish-cloth.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Swivel XLR Microphone Cable, 25 feet","https://www.ghmusic.com.au/planet-waves-custom-series-swivel-xlr-microphone-cable-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves PW-MT-01 Metronome","https://www.ghmusic.com.au/planet-waves-pw-mt-01-metronome.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves O-Port Sound Enhancement for Acoustic Guitar, Large, White","https://www.ghmusic.com.au/planet-waves-o-port-sound-enhancement-for-acoustic-guitar-large-white.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves O-Port Sound Enhancement for Acoustic Guitar, Small White","https://www.ghmusic.com.au/planet-waves-o-port-sound-enhancement-for-acoustic-guitar-small-white.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves 1/4 Inch Male Mono Inline Adapter","https://www.ghmusic.com.au/planet-waves-1-4-inch-male-mono-inline-adapter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves 1/4 Inch Male Balanced to XLR Female Adapter","https://www.ghmusic.com.au/planet-waves-1-4-inch-male-balanced-to-xlr-female-adapter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves 1/8 Inch Male Stereo to Dual RCA Female Adapter","https://www.ghmusic.com.au/planet-waves-1-8-inch-male-stereo-to-dual-rca-female-adapter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves XLR Female Adapter","https://www.ghmusic.com.au/planet-waves-xlr-female-adapter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves 1/4 Inch Female Stereo Adapter","https://www.ghmusic.com.au/planet-waves-1-4-inch-female-stereo-adapter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves XLR Male to 1/4 Inch Female Balanced Adapter","https://www.ghmusic.com.au/planet-waves-xlr-male-to-1-4-inch-female-balanced-adapter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Untreated Polish Cloth","https://www.ghmusic.com.au/planet-waves-untreated-polish-cloth.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Pick Holder","https://www.ghmusic.com.au/planet-waves-pick-holder.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Protect Wax","https://www.ghmusic.com.au/planet-waves-protect-wax.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Patch Cable, 2-pack, Right Angle, 6 Inches","https://www.ghmusic.com.au/planet-waves-custom-series-patch-cable-2-pack-right-angle-6-inches.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Injected Molded Bridge Pins with End Pin, Set of 7, Ivory","https://www.ghmusic.com.au/planet-waves-injected-molded-bridge-pins-with-end-pin-set-of-7-ivory.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Injected Molded Bridge Pins with End Pin, Set of 7, Ivory with Black Dot","https://www.ghmusic.com.au/planet-waves-injected-molded-bridge-pins-with-end-pin-set-of-7-ivory-with-black-dot.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Boxwood Bridge Pins with End Pin Set","https://www.ghmusic.com.au/planet-waves-boxwood-bridge-pins-with-end-pin-set.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Injected Molded Bridge Pins with End Pin, Set of 7, Black","https://www.ghmusic.com.au/planet-waves-injected-molded-bridge-pins-with-end-pin-set-of-7-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario Rotating Elliptical End Pin","https://www.ghmusic.com.au/d-addario-rotating-elliptical-end-pin.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Renew String Cleaning System","https://www.ghmusic.com.au/planet-waves-renew-string-cleaning-system.html","https://www.ghmusic.com.au/guitars?limit=all"
"Planet Waves Custom Series Speaker Cable, 25 feet","https://www.ghmusic.com.au/planet-waves-custom-series-speaker-cable-25-feet.html","https://www.ghmusic.com.au/guitars?limit=all"
